
Walk-Forward Test: Z3 portfolio 2008..2013
Read Z3.fac
Read Z3_1.par
[4832: Mon 21.03. 04:00]  04832
[4833: Mon 21.03. 08:00]  04833
[4834: Mon 21.03. 12:00]  04834
[4835: Mon 21.03. 16:00]  04835
[4836: Mon 21.03. 20:00]  04836
[4837: Tue 22.03. 00:00]  04837
[4838: Tue 22.03. 04:00]  04838
[4839: Tue 22.03. 08:00]  04839
[4840: Tue 22.03. 12:00]  04840
[4841: Tue 22.03. 16:00]  04841
[4842: Tue 22.03. 20:00]  04842
[4843: Wed 23.03. 00:00]  04843
[4844: Wed 23.03. 04:00]  04844
[4845: Wed 23.03. 08:00]  04845
[4846: Wed 23.03. 12:00]  04846
[4847: Wed 23.03. 16:00]  04847
[4848: Wed 23.03. 20:00]  04848
[4849: Thu 24.03. 00:00]  04849
[4850: Thu 24.03. 04:00]  04850
[4851: Thu 24.03. 08:00]  04851
[4852: Thu 24.03. 12:00]  04852
[4853: Thu 24.03. 16:00]  04853
[4854: Thu 24.03. 20:00]  04854
[4855: Fri 25.03. 00:00]  04855
[4856: Fri 25.03. 04:00]  04856
[4857: Fri 25.03. 08:00]  04857
[4858: Fri 25.03. 12:00]  04858
[4859: Fri 25.03. 16:00]  04859
[4860: Mon 28.03. 00:00]  04860
[4861: Mon 28.03. 04:00]  04861
[4862: Mon 28.03. 08:00]  04862
[4863: Mon 28.03. 12:00]  04863
[4864: Mon 28.03. 16:00]  04864
[4865: Mon 28.03. 20:00]  04865
[4866: Tue 29.03. 00:00]  04866
[4867: Tue 29.03. 04:00]  04867
[4868: Tue 29.03. 08:00]  04868
[4869: Tue 29.03. 12:00]  04869
[4870: Tue 29.03. 16:00]  04870
[4871: Tue 29.03. 20:00]  04871
[4872: Wed 30.03. 00:00]  04872
[4873: Wed 30.03. 04:00]  04873
[4874: Wed 30.03. 08:00]  04874
[4875: Wed 30.03. 12:00]  04875
[4876: Wed 30.03. 16:00]  04876
[4877: Wed 30.03. 20:00]  04877
[4878: Thu 31.03. 00:00]  04878
[4879: Thu 31.03. 04:00]  04879
(EUR/USD::L) Long 20@1.4132 Entry limit
(EUR/USD::L) Entry limit 1.4132 hit at 04:00
[EUR/USD::L8001] Long 20@1.4132 Risk 161 tls at 04:00

[4880: Thu 31.03. 08:00]  0p 1/0
[4881: Thu 31.03. 12:00]  0p 1/0
[4882: Thu 31.03. 16:00]  0p 1/0
[EUR/USD::L8001] Sell 20@1.4183: +74.49 at 16:00
(EUR/USD::S) Short 20@1.4185 Entry limit
(EUR/USD::S) Entry limit 1.4185 hit at 16:00
[EUR/USD::S8302] Short 20@1.4185 Risk 79 tls at 16:00

[4883: Thu 31.03. 20:00]  980p 2/0

Thursday 31.03.11  Profit +85.99 ----
[EUR/USD::S8302] +11$ s1.4234 c1.4175 e1.4185

[4884: Fri 01.04. 00:00]  980p 2/0
[4885: Fri 01.04. 04:00]  980p 2/0
[4886: Fri 01.04. 08:00]  980p 2/0
[4887: Fri 01.04. 12:00]  980p 2/0
[4888: Fri 01.04. 16:00]  980p 1/1

Friday 01.04.11  Loss -62.29 ----
[EUR/USD::S8302] -51$ s1.4234 c1.4216 e1.4185

[EUR/USD::S8302] Stop 20@1.4234: -78.76 at 18:27

[4889: Mon 04.04. 00:00]  -56p 1/1
[4890: Mon 04.04. 04:00]  -56p 1/1
[4891: Mon 04.04. 08:00]  -56p 1/1
(XAG/USD::L) Long 3@38.36 Entry limit
[XAG/USD::L9203] Long 3@38.39 Risk 792 tls at 08:01

[4892: Mon 04.04. 12:00]  -56p 2/1
[4893: Mon 04.04. 16:00]  -56p 1/2
[4894: Mon 04.04. 20:00]  -56p 2/1

Monday 04.04.11  Loss -12.37 ----
[XAG/USD::L9203] +16$ s31.48 c38.56 e38.39

[4895: Tue 05.04. 00:00]  -56p 2/1
[4896: Tue 05.04. 04:00]  -56p 2/1
[4897: Tue 05.04. 08:00]  -56p 2/1
[4898: Tue 05.04. 12:00]  -56p 1/2
[4899: Tue 05.04. 16:00]  -56p 2/1
(EUR/USD::L) Long 20@1.4229 Entry limit
(XAU/USD::L) Long 5@1449 Entry limit
[EUR/USD::L0004] Long 20@1.4237 Risk 268 tls at 16:01
[XAU/USD::L0005] Long 5@1449 Risk 420 tls at 16:02

[4900: Tue 05.04. 20:00]  -56p 3/2

Tuesday 05.04.11  Profit +83.46 ----
[XAG/USD::L9203] +101$ s32.13 c39.31 e38.39
[EUR/USD::L0004] -26$ s1.4063 c1.4222 e1.4237
[XAU/USD::L0005] +25$ s1339 c1456 e1449

[4901: Wed 06.04. 00:00]  -56p 3/2
[XAG/USD::L9203] Trail 3@38.39 Stop 38.64 at 03:01

[4902: Wed 06.04. 04:00]  -56p 4/1
[XAG/USD::L9203] Trail 3@38.39 Stop 38.65 at 05:05

[4903: Wed 06.04. 08:00]  -56p 4/1
[XAG/USD::L9203] Trail 3@38.39 Stop 38.69 at 08:00

[4904: Wed 06.04. 12:00]  -56p 4/1
(USD/CHF::S) Short 24@0.9165 Entry limit
[XAG/USD::L9203] Trail 3@38.39 Stop 38.73 at 12:00
[USD/CHF::S0506] Short 24@0.9162 Risk 353 tls at 12:01

[4905: Wed 06.04. 16:00]  -56p 4/2
[XAG/USD::L9203] Trail 3@38.39 Stop 38.75 at 16:00

[4906: Wed 06.04. 20:00]  -56p 4/2

Wednesday 06.04.11  Profit +161$ ----
[XAG/USD::L9203] +137$ s38.75 c39.63 e38.39
[EUR/USD::L0004] +142$ s1.4063 c1.4332 e1.4237
[XAU/USD::L0005] +40$ s1346 c1461 e1449
[USD/CHF::S0506] -60$ s0.9342 c0.9191 e0.9162

[XAG/USD::L9203] Trail 3@38.39 Stop 38.77 at 20:00

[4907: Thu 07.04. 00:00]  -56p 4/2
[XAG/USD::L9203] Trail 3@38.39 Stop 38.79 at 00:00

[4908: Thu 07.04. 04:00]  -56p 4/2
[4909: Thu 07.04. 08:00]  -56p 4/2
[XAG/USD::L9203] Trail 3@38.39 Stop 38.81 at 08:00

[4910: Thu 07.04. 12:00]  -56p 4/2
